"162323","73284","Germany","1","162323","10.1016/j.jbusres.2018.02.028","46","2018","0148-2963","Brand addiction: Exploring the concept and its definition through an experiential lens","Journal of Business Research","bwl",\N
"162324","73284","Ireland","1","162324","10.1016/s0148-2963(18)30063-8","0","2018","0148-2963","Editorial Board","Journal of Business Research","bwl",\N
"162325","73285","Belgium","1","162325","10.1016/j.jbusres.2017.10.026","9","2018","0148-2963","Finding the sweet spot between art and business in analogically mediated inquiry","Journal of Business Research","bwl",\N
"162326","73285","United States","2","162326","10.1016/j.jbusres.2018.02.002","18","2018","0148-2963","Shadow of joint patents: Intellectual property rights sharing by SMEs in contractual R&D alliances","Journal of Business Research","bwl",\N
"162327","73285","Finland","1","162327","10.1016/j.jbusres.2018.02.018","31","2018","0148-2963","CEO characteristics and corporate philanthropic giving in an emerging market: The case of China","Journal of Business Research","bwl",\N
"162328","73285","Spain","1","162328","10.1016/j.jbusres.2018.02.023","16","2018","0148-2963","Product placements in social settings: The impact of coviewing on the recall of placed brands","Journal of Business Research","bwl",\N
"162329","73285","Brazil","1","162329","10.1016/j.jbusres.2018.01.034","40","2018","0148-2963","A resource-based view of digital financial services (DFS): An exploratory study of Nigerian providers","Journal of Business Research","bwl",\N
"162330","73290","Brazil","1","162330","10.1016/j.jbusres.2018.06.019","16","2018","0148-2963","Goal achievement, subsequent user effort and the moderating role of goal difficulty","Journal of Business Research","bwl",\N
"162331","73290","United Kingdom","2","162331","10.1016/j.jbusres.2016.02.021","103","2016","0148-2963","Modeling firm heterogeneity in corporate social performance and financial performance","Journal of Business Research","bwl",\N
"162332","73290","Poland","1","162332","10.1016/j.jbusres.2016.04.160","28","2016","0148-2963","Alternative pathways to utilizing customer knowledge: A fuzzy-set qualitative comparative analysis","Journal of Business Research","bwl",\N
"162333","73290","France","1","162333","10.1016/j.jbusres.2016.05.012","80","2016","0148-2963","Attribute-based design perceptions and consumer-brand relationship: Role of user expertise","Journal of Business Research","bwl",\N
"162334","73290","United States","1","162334","10.1016/j.jbusres.2015.12.054","39","2016","0148-2963","Making tough decisions competently: Assessing the value of product portfolio planning methods, devil's advocacy, group discussion, weighting priorities, and evidenced-based information","Journal of Business Research","bwl",\N
"162335","73290","Ireland","1","162335","10.1016/j.jbusres.2018.03.041","5","2018","0148-2963","Inflation, tax integration and company valuation: The Latin American case","Journal of Business Research","bwl",\N
"162336","73290","Spain","2","162336","10.1016/j.jbusres.2014.03.005","111","2014","0148-2963","Gender and ethnic diversity on boards and corporate information environment","Journal of Business Research","bwl",\N
"162337","73291","Brazil","2","162337","10.1016/j.jbusres.2017.01.007","68","2017","0148-2963","Customizing business-to-business (B2B) professional services: The role of intellectual capital and internal social capital","Journal of Business Research","bwl",\N
"162338","73291","Australia","1","162338","10.1016/j.jbusres.2013.05.027","56","2013","0148-2963","Consumer insecurity and preference for nostalgic products: Evidence from China","Journal of Business Research","bwl",\N
"162339","73291","Iran","1","162339","10.1016/j.jbusres.2017.12.052","17","2018","0148-2963","Interlocking directorates, access to credit, and business performance in Chile during early industrialization","Journal of Business Research","bwl",\N
"162340","73291","Portugal","1","162340","10.1016/j.jbusres.2018.03.012","26","2018","0148-2963","Conceptualizing and measuring the “strategy execution” construct","Journal of Business Research","bwl",\N
"162341","73291","United Kingdom","2","162341","10.1016/j.jbusres.2018.03.017","11","2018","0148-2963","Policy risk, distance, and private participation projects in Latin America","Journal of Business Research","bwl",\N
"162342","73291","Norway","1","162342","10.1016/j.jbusres.2018.03.022","22","2018","0148-2963","Managing institutional voids: A configurational approach to understanding high performance antecedents","Journal of Business Research","bwl",\N
"162343","73291","Spain","1","162343","10.1016/j.jbusres.2016.02.041","65","2016","0148-2963","Antecedents of SME export intensity in a Latin American Market","Journal of Business Research","bwl",\N
"162344","73293","Canada","1","162344","10.1016/j.jbusres.2018.08.006","11","2018","0148-2963","The timing of internationalization – Drivers and outcomes","Journal of Business Research","bwl",\N
"162345","73293","Belgium","1","162345","10.1016/j.jbusres.2018.10.022","9","2018","0148-2963","Strategic management in Latin America: Challenges in a changing world","Journal of Business Research","bwl",\N
"162346","73293","Spain","2","162346","10.1016/j.jbusres.2017.10.057","24","2018","0148-2963","Breaking the mold: An examination of board discretion in female CEO appointments","Journal of Business Research","bwl",\N
"162347","73293","United Kingdom","1","162347","10.1016/j.jbusres.2017.10.042","21","2018","0148-2963","Comparison of adjustment speeds in target research and development and capital investment: What did the financial crisis of 2007 change?","Journal of Business Research","bwl",\N
"162348","73293","Brazil","1","162348","10.1016/j.jbusres.2017.11.009","16","2017","0148-2963","Exploring the determinants of location choice decisions of offshored R&D projects","Journal of Business Research","bwl",\N
"162349","73294","Netherlands","1","162349","10.1016/j.jbusres.2017.10.018","41","2018","0148-2963","The emotional value of arts-based initiatives: Strengthening the luxury brand–consumer relationship","Journal of Business Research","bwl",\N
"162350","73294","Iran","1","162350","10.1016/j.jbusres.2017.11.015","57","2018","0148-2963","Facilitator and inhibitor factors: Adopting e-government in a dual model","Journal of Business Research","bwl",\N
"162351","73294","United States","1","162351","10.1016/j.jbusres.2017.10.044","14","2018","0148-2963","Optimal depth and timing of price promotions in a vertically differentiated product line","Journal of Business Research","bwl",\N
"162352","73294","Sweden","2","162352","10.1016/j.jbusres.2017.09.040","46","2018","0148-2963","Job strains, job control, and POS on employee performance: An interactionist perspective","Journal of Business Research","bwl",\N
"162353","73294","Chile","1","162353","10.1016/j.jbusres.2017.09.002","32","2018","0148-2963","Fitting product placements: Affective fit and cognitive fit as determinants of consumer evaluations of placed brands","Journal of Business Research","bwl",\N
"162354","73294","Spain","1","162354","10.1016/j.jbusres.2017.11.011","34","2018","0148-2963","Power distance belief and brand personality evaluations","Journal of Business Research","bwl",\N
"162355","73295","Brazil","1","162355","10.1016/j.jbusres.2017.11.003","22","2018","0148-2963","The order effect of advertisers on consumer search behavior in sponsored search markets","Journal of Business Research","bwl",\N
"162356","73295","United Kingdom","2","162356","10.1016/j.jbusres.2017.10.046","0","2017","0148-2963","Consumer inferences of corporate social responsibility (CSR) claims on packaged foods","Journal of Business Research","bwl",\N
"162357","73295","United States","1","162357","10.1016/j.jbusres.2016.12.019","30","2017","0148-2963","How socialization tactics affect supplier-buyer co-development performance in exploratory and exploitative projects: The mediating effects of cooperation and collaboration","Journal of Business Research","bwl",\N
"162358","73295","Germany","1","162358","10.1016/s0148-2963(17)30061-9","0","2017","0148-2963","Editorial Board","Journal of Business Research","bwl",\N
"162359","73295","Belgium","1","162359","10.1016/j.jbusres.2017.08.026","41","2018","0148-2963","How context matters: The relationship between family supportive supervisor behaviours and motivation to work moderated by gender inequality","Journal of Business Research","bwl",\N
"162360","73295","Spain","1","162360","10.1016/j.jbusres.2014.11.002","85","2015","0148-2963","How does TMT attention to innovation of Chinese firms influence firm innovation activities? A study on the moderating role of corporate governance","Journal of Business Research","bwl",\N
"162361","73296","Brazil","1","162361","10.1016/j.jbusres.2012.11.002","79","2014","0148-2963","What makes a brand manager effective?","Journal of Business Research","bwl",\N
"162362","73296","Spain","1","162362","10.1016/j.jbusres.2011.04.002","1","2012","0148-2963","Nonprofit brand image and typicality influences on charitable giving","Journal of business research","bwl",\N
"162363","73297","Netherlands","1","162363","10.1016/j.jbusres.2010.08.002","60","2011","0148-2963","A research note on market creation in the pharmaceutical industry","Journal of Business Research","bwl",\N
"162364","73297","Spain","1","162364","10.1016/j.jbusres.2017.05.005","120","2017","0148-2963","Pricing strategy: A review of 22 years of marketing research","Journal of Business Research","bwl",\N
"162365","73298","Brazil","1","162365","10.1016/j.jbusres.2017.08.019","70","2017","0148-2963","Enhancing performance of cross-border mergers and acquisitions in developed markets: The role of business ties and technological innovation capability","Journal of Business Research","bwl",\N
"162366","73298","United Kingdom","2","162366","10.1016/j.jbusres.2015.05.003","161","2016","0148-2963","The effect of online information sources on purchase intentions between consumers with high and low susceptibility to informational influence","Journal of Business Research","bwl",\N
"162367","73298","Netherlands","1","162367","10.1016/j.jbusres.2009.11.010","37","2011","0148-2963","Antecedents of importer relationship performance in Latin America","Journal of Business Research","bwl",\N
"162368","73298","United States","1","162368","10.1016/j.jbusres.2015.10.015","2","2016","0148-2963","From the 4Ps to the 4Es","Journal of Business Research","bwl",\N
"162369","73298","China","1","162369","10.1016/j.jbusres.2016.02.013","113","2016","0148-2963","The effect of mobile technology usage on work engagement and emotional exhaustion in Japan","Journal of Business Research","bwl",\N
"162370","73298","Spain","2","162370","10.1016/j.jbusres.2018.12.035","3","2018","0148-2963","Entrepreneurial marketing and firm performance: Synthesis and conceptual development","Journal of Business Research","bwl",\N
"162371","73299","Brazil","1","162371","10.1016/j.jbusres.2016.04.092","1","2016","0148-2963","How does institutional context shape entrepreneurship conceptualizations?","Journal of Business Research","bwl",\N
"162372","73299","United Kingdom","1","162372","10.1016/j.jbusres.2016.05.002","56","2016","0148-2963","Localization in China: How guanxi moderates Sino–US business relationships","Journal of Business Research","bwl",\N
"162373","73299","Taiwan","1","162373","10.1016/j.jbusres.2011.01.017","80","2011","0148-2963","Country-image discourse model: Unraveling meaning, structure, and function of country images","Journal of Business Research","bwl",\N
"162374","73299","Spain","2","162374","10.1016/j.jbusres.2016.12.013","58","2017","0148-2963","Supplier-buyer relationship management in marketing and management research: An area for interdisciplinary integration","Journal of Business Research","bwl",\N
"162375","73301","United States","1","162375","10.1016/j.jbusres.2015.07.023","20","2016","0148-2963","Oneself for another: The construction of intimacy in a world of strangers","Journal of Business Research","bwl",\N
"162376","73301","Brazil","1","162376","10.1016/j.jbusres.2018.01.021","16","2018","0148-2963","Men hate it, women love it: Guilty pleasure advertising messages","Journal of Business Research","bwl",\N
"162377","73301","Spain","2","162377","10.1016/j.jbusres.2017.12.043","80","2018","0148-2963","Open Science now: A systematic literature review for an integrated definition","Journal of Business Research","bwl",\N
"162378","73306","Brazil","1","162378","10.1016/j.jbusres.2018.01.022","23","2018","0148-2963","Freeing “workplace prisoners” in higher education: Configurations for collective knowledge building and educational value decisions","Journal of Business Research","bwl",\N
"162379","73306","United Kingdom","2","162379","10.1016/j.jbusres.2018.01.010","45","2018","0148-2963","How do incentives motivate absorptive capacity development? The mediating role of employee learning and relational contingencies","Journal of Business Research","bwl",\N
"162380","73306","Italy","1","162380","10.1016/j.jbusres.2018.01.004","14","2018","0148-2963","Backtesting an equity risk model under Solvency II","Journal of Business Research","bwl",\N
"162381","73306","India","1","162381","10.1016/j.jbusres.2017.04.021","60","2017","0148-2963","When are acquired technological capabilities complements rather than substitutes? A study on value creation.","Journal of Business Research","bwl",\N
"162382","73306","United States","1","162382","10.1016/j.jbusres.2017.04.010","17","2017","0148-2963","Value integration effects on evaluations of retro brands","Journal of Business Research","bwl",\N
"162383","73306","Sweden","2","162383","10.1016/j.jbusres.2018.01.062","0","2018","0148-2963","Collaboration reasoning or social heuristics? Value proposition validity in omnium-gatherum business models","Journal of Business Research","bwl",\N
"162384","73306","Jordan","1","162384","10.1016/j.jbusres.2018.01.007","9","2018","0148-2963","Going far to go further: Offshoring, exploration, and R&D performance","Journal of Business Research","bwl",\N
"162385","73306","Iran","1","162385","10.1016/j.jbusres.2018.08.039","7","2018","0148-2963","Ironic festival brand co-creation","Journal of Business Research","bwl",\N
"162386","73306","Germany","3","162386","10.1016/j.jbusres.2018.02.016","34","2018","0148-2963","Manufactured opinions: The effect of manipulating online product reviews","Journal of Business Research","bwl",\N
"162387","73306","Spain","1","162387","10.1016/j.jbusres.2016.12.004","22","2017","0148-2963","Coping with sequential conflicting emotional experiences","Journal of Business Research","bwl",\N
"162388","73307","Brazil","1","162388","10.1016/j.jbusres.2016.12.001","18","2017","0148-2963","Does partial privatisation improve performance? Evidence from a chain of hotels in Portugal","Journal of Business Research","bwl",\N
"162389","73307","Netherlands","1","162389","10.1016/j.jbusres.2016.10.026","12","2017","0148-2963","(Un)saving face, or the designer face as a new consumer commodity","Journal of Business Research","bwl",\N
"162390","73307","Chile","1","162390","10.1016/j.jbusres.2015.07.014","26","2016","0148-2963","Leaving Pleasantville: Macro/micro, public/private, conscious/non-conscious, volitional/imposed, and permanent/ephemeral transformations beyond everyday life","Journal of Business Research","bwl",\N
"162391","73307","United States","2","162391","10.1016/j.jbusres.2016.02.006","69","2016","0148-2963","Supervisor support, role ambiguity and productivity associated with presenteeism: A longitudinal study","Journal of Business Research","bwl",\N
"162392","73307","Peru","1","162392","10.1016/j.jbusres.2015.10.120","180","2016","0148-2963","How important is customer orientation for firm performance? A fuzzy set analysis of orientations, strategies, and environments","Journal of Business Research","bwl",\N
"162393","73307","Spain","1","162393","10.1016/j.jbusres.2018.04.005","20","2018","0148-2963","Salesperson regulatory knowledge and sales performance","Journal of Business Research","bwl",\N
"162394","73309","Brazil","1","162394","10.1016/j.jbusres.2013.04.009","63","2014","0148-2963","Developing a multidimensional scale of customer-oriented deviance (COD)","Journal of Business Research","bwl",\N
"162395","73309","United Kingdom","1","162395","10.1016/j.jbusres.2016.05.017","55","2016","0148-2963","The differential effects of functional vis-à-vis relational customer orientation on salesperson creativity","Journal of Business Research","bwl",\N
"162396","73309","Iran","1","162396","10.1016/j.jbusres.2018.05.007","52","2018","0148-2963","Customer value co-creation behavior: A dyadic exploration of the influence of salesperson emotional intelligence on customer participation and citizenship behavior","Journal of Business Research","bwl",\N
"162397","73309","Korea (South)","1","162397","10.1016/j.jbusres.2016.11.017","88","2017","0148-2963","How economic freedom affects opportunity and necessity entrepreneurship in the OECD countries","Journal of Business Research","bwl",\N
"162398","73309","France","1","162398","10.1016/j.jbusres.2015.06.011","100","2015","0148-2963","What to avoid to succeed as an entrepreneur","Journal of Business Research","bwl",\N
"162399","73309","United States","1","162399","10.1016/j.jbusres.2018.03.019","149","2018","0148-2963","Consumer segmentation within the sharing economy: The case of Airbnb","Journal of Business Research","bwl",\N
"162400","73309","Ireland","1","162400","10.1016/j.jbusres.2017.02.002","150","2017","0148-2963","Sharing intangibles: Uncovering individual motives for engagement in a sharing service setting","Journal of Business Research","bwl",\N
"162401","73309","Switzerland","2","162401","10.1016/j.jbusres.2017.01.006","68","2017","0148-2963","The changing bases of mutual trust formation in inter-organizational relationships: A dyadic study of university-industry research collaborations","Journal of Business Research","bwl",\N
"162402","73309","Spain","1","162402","10.1016/j.jbusres.2016.04.021","147","2016","0148-2963","Freedom from ownership: An exploration of access-based consumption","Journal of Business Research","bwl",\N
"162403","73311","Germany","1","162403","10.1016/j.jbusres.2015.07.045","93","2018","0148-2963","Materialism and the sharing economy: A cross-cultural study of American and Indian consumers","Journal of Business Research","bwl",\N
"162404","73311","Spain","1","162404","10.1016/j.jbusres.2015.03.034","122","2015","0148-2963","Forecasting intermittent inventory demands: Simple parametric methods vs. bootstrapping","Journal of Business Research","bwl",\N
"162405","73312","Canada","1","162405","10.1016/j.jbusres.2010.10.003","85","2011","0148-2963","More on the role of switching costs in service markets: A research note","Journal of Business Research","bwl",\N
"162406","73312","United Kingdom","2","162406","10.1016/j.jbusres.2016.04.183","54","2017","0148-2963","Barriers to implementing value-based pricing in industrial markets: A micro-foundations perspective","Journal of Business Research","bwl",\N
"162407","73312","Iran","1","162407","10.1016/j.jbusres.2009.09.019","21","2011","0148-2963","Eliciting and estimating reservation price: A semi-compensatory approach","Journal of Business Research","bwl",\N
"162408","73312","Portugal","2","162408","10.1016/j.jbusres.2013.10.013","96","2014","0148-2963","Collaboration strategy decision-making using the Miles and Snow typology","Journal of Business Research","bwl",\N
"162409","73312","Italy","1","162409","10.1016/j.jbusres.2014.01.012","59","2014","0148-2963","The material-semiotics of fatherhood: The co-emergence of technology and contemporary fatherhood","Journal of Business Research","bwl",\N
"162410","73312","United States","1","162410","10.1016/j.jbusres.2015.11.009","104","2016","0148-2963","Exploring the empowering and paradoxical relationship between social media and CSR activism","Journal of Business Research","bwl",\N
"162411","73312","Malaysia","3","162411","10.1016/j.jbusres.2009.09.022","32","2011","0148-2963","Promoting promotions: Does showcasing free gifts backfire?","Journal of Business Research","bwl",\N
"162412","73312","Germany","2","162412","10.1016/j.jbusres.2009.09.013","99","2011","0148-2963","Effects of age, need for cognition, and affective intensity on advertising effectiveness","Journal of Business Research","bwl",\N
"162413","73312","Brazil","1","162413","10.1016/j.jbusres.2009.09.021","32","2011","0148-2963","How U.S. consumers view in-store promotions","Journal of Business Research","bwl",\N
"162414","73312","New Zealand","1","162414","10.1016/j.jbusres.2009.09.010","14","2011","0148-2963","Editorial: Marketing communications and consumer behavior: Introduction to the special issue from the 2009 La Londe conference","Journal of Business Research","bwl",\N
"162415","73312","Bolivia","1","162415","10.1016/j.jbusres.2009.09.011","25","2011","0148-2963","How many pictures should your print ad have?","Journal of Business Research","bwl",\N
"162416","73312","Taiwan","2","162416","10.1016/j.jbusres.2009.09.017","43","2011","0148-2963","Social perspectives of e-contact center for loyalty building","Journal of Business Research","bwl",\N
"162417","73312","Spain","1","162417","10.1016/j.jbusres.2009.10.001","19","2011","0148-2963","Marketing and society: Preface to special section on volunteerism, price assurances, and direct-to-consumer advertising","Journal of Business Research","bwl",\N
"162418","73313","Brazil","1","162418","10.1016/j.jbusres.2013.08.006","34","2014","0148-2963","How to derive consensus among various marketing journal rankings?","Journal of Business Research","bwl",\N
"162419","73313","United Kingdom","2","162419","10.1016/j.jbusres.2017.12.034","17","2018","0148-2963","Earnings and capital management in European banks – Combining a multivariate regression with a qualitative comparative analysis","Journal of Business Research","bwl",\N
"162420","73313","United States","1","162420","10.1016/j.jbusres.2018.12.033","5","2018","0148-2963","Conceptualizing the multiple dimensions of consumer financial vulnerability","Journal of Business Research","bwl",\N
"162421","73313","Malaysia","1","162421","10.1016/j.jbusres.2009.09.016","48","2011","0148-2963","The role of social presence in mortality salience effects","Journal of Business Research","bwl",\N
"162422","73313","China","1","162422","10.1016/j.jbusres.2018.07.021","26","2018","0148-2963","Managing sustainability in the fashion business: Challenges in product development for clothing longevity in the UK","Journal of Business Research","bwl",\N
"162423","73313","Thailand","1","162423","10.1016/j.jbusres.2017.09.009","30","2018","0148-2963","Ethnicity and acculturation of environmental attitudes and behaviors: A cross-cultural study with Brazilians in Canada","Journal of Business Research","bwl",\N
"162424","73313","Germany","1","162424","10.1016/j.jbusres.2014.04.019","77","2014","0148-2963","Technological advantage, alliances with customers, local knowledge and competitor identification","Journal of Business Research","bwl",\N
"162425","73313","Spain","1","162425","10.1016/j.jbusres.2014.04.001","46","2014","0148-2963","PTE, innovation capital and firm value interactions in the biotech medical industry","Journal of Business Research","bwl",\N
"162426","73314","United States","1","162426","10.1016/j.jbusres.2015.01.043","36","2015","0148-2963","Quantile regression for the FDI gravity equation","Journal of Business Research","bwl",\N
"162427","73314","Brazil","1","162427","10.1016/s0148-2963(14)00130-1","7","2014","0148-2963","CFP1","Journal of Business Research","bwl",\N
"162428","73314","Spain","1","162428","10.1016/s0148-2963(14)00131-3","4","2014","0148-2963","CFP2","Journal of Business Research","bwl",\N
"162429","73315","Malaysia","1","162429","10.1016/j.jbusres.2017.05.027","46","2018","0148-2963","‘I show off, so I am well off’: Subjective economic well-being and conspicuous consumption in an emerging economy","Journal of Business Research","bwl",\N
"162430","73315","Spain","2","162430","10.1016/j.jbusres.2017.07.017","66","2018","0148-2963","Managing customer relationships in the emerging markets – guanxi as a driver of Chinese customer loyalty","Journal of Business Research","bwl",\N
"162431","73315","Portugal","1","162431","10.1016/j.jbusres.2017.08.017","31","2018","0148-2963","How store service quality affects attitude toward store brands in emerging countries: Effects of brand cues and the cultural context","Journal of Business Research","bwl",\N
"162432","73315","France","1","162432","10.1016/j.jbusres.2017.09.003","35","2018","0148-2963","Family decision-making in an emerging market: Tensions with tradition","Journal of Business Research","bwl",\N
"162433","73316","Spain","1","162433","10.1016/j.jbusres.2017.09.030","53","2018","0148-2963","Indigenous marketing practices and theories in emerging economies: Consumer behavior and retail transformations in India","Journal of Business Research","bwl",\N
"162434","73316","Peru","1","162434","10.1016/j.jbusres.2017.07.015","77","2018","0148-2963","Customer involvement capability and service firm performance: The mediating role of innovation","Journal of Business Research","bwl",\N
"162435","73316","Colombia","1","162435","10.1016/j.jbusres.2017.07.001","69","2018","0148-2963","Market driving at Bottom of the Pyramid (BoP): An analysis of social enterprises from the healthcare sector","Journal of Business Research","bwl",\N
"162436","73317","Korea (South)","1","162436","10.1016/j.jbusres.2017.05.031","41","2018","0148-2963","Health marketing in an emerging market: The critical role of signaling theory in breast cancer awareness","Journal of Business Research","bwl",\N
"162437","73317","Indonesia","1","162437","10.1016/j.jbusres.2018.01.002","46","2018","0148-2963","Corporate environmental commitment and financial performance: Moderating effects of marketing and operations capabilities","Journal of Business Research","bwl",\N
"162438","73318","Brazil","1","162438","10.1016/j.jbusres.2018.01.053","97","2018","0148-2963","Conceptualizing and operationalizing the social entrepreneurship construct","Journal of Business Research","bwl",\N
"162439","73318","United Kingdom","1","162439","10.1016/j.jbusres.2018.01.020","20","2018","0148-2963","The impacts of spatial positioning on regional new venture creation and firm mortality over the industry life cycle","Journal of Business Research","bwl",\N
"162440","73318","Germany","1","162440","10.1016/j.jbusres.2018.01.041","59","2018","0148-2963","Not just for the recommender: How eWOM incentives influence the recommendation audience","Journal of Business Research","bwl",\N
"162441","73318","Spain","2","162441","10.1016/j.jbusres.2018.01.052","20","2018","0148-2963","Corporate Identity Congruence: A meanings-based analysis","Journal of Business Research","bwl",\N
"162442","73318","Portugal","1","162442","10.1016/j.jbusres.2018.01.038","39","2018","0148-2963","Facilitating dynamic marketing capabilities development for domestic and foreign firms in an emerging economy","Journal of Business Research","bwl",\N
"162443","73319","Canada","2","162443","10.1016/j.jbusres.2018.01.046","26","2018","0148-2963","Impact of perk expenditures and marketing expenditures on corporate performance in China: The moderating role of political connections","Journal of Business Research","bwl",\N
"162444","73319","Brazil","1","162444","10.1016/j.jbusres.2018.01.048","22","2018","0148-2963","The impact of corporate label change on long-term labor productivity","Journal of Business Research","bwl",\N
"162445","73319","Netherlands","1","162445","10.1016/j.jbusres.2018.01.065","46","2018","0148-2963","Challenges and opportunities for marketers in the emerging markets","Journal of Business Research","bwl",\N
"162446","73319","Iran","1","162446","10.1016/j.jbusres.2018.01.064","32","2018","0148-2963","Retailers beware: On denied product returns and consumer behavior","Journal of Business Research","bwl",\N
"162447","73319","Spain","3","162447","10.1016/j.jbusres.2018.02.001","17","2018","0148-2963","Ties of survival: Specialization, inter-firm ties, and firm failure in the U.S. venture capital industry","Journal of Business Research","bwl",\N
"162448","73322","Brazil","1","162448","10.1016/j.jbusres.2016.02.022","15","2016","0148-2963","Organizational learning and corporate diversi fi cation performance ☆ Market performance","Journal of Business Research","bwl",\N
"162449","73322","Australia","1","162449","10.1016/j.jbusres.2017.10.040","32","2018","0148-2963","Customer orientation as a multidimensional construct: Evidence from the Russian markets","Journal of Business Research","bwl",\N
"162450","73322","Portugal","1","162450","10.1016/j.jbusres.2017.10.056","90","2018","0148-2963","Social entrepreneurship: Creating value in the context of institutional complexity","Journal of Business Research","bwl",\N
"162451","73322","Malaysia","1","162451","10.1016/j.jbusres.2017.03.017","89","2018","0148-2963","Doing well by doing good innovations: alleviation of social problems in emerging markets through corporate social innovations","Journal of Business Research","bwl",\N
"162452","73322","Germany","1","162452","10.1016/j.jbusres.2017.07.013","87","2018","0148-2963","Shopping enjoyment to the extreme: Hedonic shopping motivations and compulsive buying in developed and emerging markets","Journal of Business Research","bwl",\N
"162453","73322","Switzerland","1","162453","10.1016/j.jbusres.2017.05.026","25","2018","0148-2963","Willingness to punish and reward brands associated to a political ideology (BAPI)","Journal of Business Research","bwl",\N
"162454","73322","Spain","3","162454","10.1016/j.jbusres.2017.08.010","31","2018","0148-2963","Conspicuous consumption in emerging market: The case of Chinese migrant workers","Journal of Business Research","bwl",\N
"162455","73323","Brazil","1","162455","10.1016/j.jbusres.2018.07.009","51","2018","0148-2963","The interplay of strategic and internal green marketing orientation on competitive advantage","Journal of Business Research","bwl",\N
"162456","73323","Korea (South)","1","162456","10.1016/j.jbusres.2015.10.099","149","2016","0148-2963","Entrepreneurial orientation pathways to performance: A fuzzy-set analysis","Journal of Business Research","bwl",\N
"162457","73323","Spain","2","162457","10.1016/j.jbusres.2014.03.012","159","2014","0148-2963","Applying complexity theory to deepen service dominant logic: Configural analysis of customer experience-and-outcome assessments of professional services for personal transformations","Journal of Business Research","bwl",\N
"162458","73324","Brazil","1","162458","10.1016/j.jbusres.2011.07.009","85","2012","0148-2963","Wine tourism: Chilean wine regions and routes","Journal of Business Research","bwl",\N
"162460","73324","Australia","1","162460","10.1016/j.jbusres.2010.09.012","96","2011","0148-2963","Understanding preferences for motion pictures","Journal of Business Research","bwl",\N
"162461","73324","Italy","1","162461","10.1016/j.jbusres.2016.04.080","209","2016","0148-2963","Market orientation, marketing capability, and new product performance: The moderating role of absorptive capacity","Journal of Business Research","bwl",\N
"162462","73324","Finland","1","162462","10.1016/j.jbusres.2012.10.003","226","2014","0148-2963","Hope and positive affect mediating the authentic leadership and creativity relationship","Journal of Business Research","bwl",\N
"162463","73324","United States","2","162463","10.1016/j.jbusres.2014.10.011","83","2015","0148-2963","Outcomes of ethical leadership among salespeople","Journal of Business Research","bwl",\N
"162464","73324","Sweden","1","162464","10.1016/j.jbusres.2015.09.013","37","2016","0148-2963","Interfirm alliance configuration as a strategy to reduce shareholder risks","Journal of Business Research","bwl",\N
"162465","73324","Spain","2","162465","10.1016/j.jbusres.2017.09.015","48","2018","0148-2963","The determinants of franchise brand loyalty in B2B markets: An emerging market perspective","Journal of Business Research","bwl",\N
"162466","73325","United States","1","162466","10.1016/j.jbusres.2018.08.012","21","2018","0148-2963","The power of lurking: Assessing the online experience of luxury brand fan page followers","Journal of Business Research","bwl",\N
"162467","73325","Brazil","2","162467","10.1016/j.jbusres.2017.07.005","10","2017","0148-2963","Extreme daily returns and the cross-section of expected returns: Evidence from Brazil","Journal of Business Research","bwl",\N
"162468","73325","Germany","1","162468","10.1016/j.jbusres.2013.07.024","61","2014","0148-2963","A longitudinal study of newcomer job embeddedness and sales outcomes for life insurance salespersons","Journal of Business Research","bwl",\N
"162469","73325","United Kingdom","1","162469","10.1016/j.jbusres.2013.08.011","48","2014","0148-2963","Are we overconfident in executive overconfidence research? An examination of the convergent and content validity of extant unobtrusive measures","Journal of Business Research","bwl",\N
"162470","73325","Spain","3","162470","10.1016/j.jbusres.2013.08.001","12","2014","0148-2963","Editorial to the special section: The fourth German-French-Austrian conference on quantitative marketing","Journal of Business Research","bwl",\N
"162471","73326","Korea (South)","1","162471","10.1016/j.jbusres.2013.07.022","35","2014","0148-2963","Dynamics of judicial service supply chains","Journal of Business Research","bwl",\N
"162472","73326","Spain","1","162472","10.1016/j.jbusres.2016.04.179","102","2016","0148-2963","Conceptualizing country-of-ingredient authenticity of luxury brands","Journal of Business Research","bwl",\N
"162473","73327","Canada","1","162473","10.1016/j.jbusres.2013.05.020","13","2013","0148-2963","Hair-brained or great-hair business?","Journal of Business Research","bwl",\N
"162474","73327","United Kingdom","2","162474","10.1016/j.jbusres.2013.07.016","19","2014","0148-2963","William F. Whyte: Contributions to management","Journal of Business Research","bwl",\N
"162475","73327","Netherlands","1","162475","10.1016/j.jbusres.2013.07.004","130","2014","0148-2963","Knowledge transfer among the small businesses of a Brazilian cluster","Journal of Business Research","bwl",\N
"162476","73327","Iran","2","162476","10.1016/j.jbusres.2013.05.015","75","2014","0148-2963","Effects of culturally verbal and visual congruency/incongruency across cultures in a competitive advertising context","Journal of Business Research","bwl",\N
"162477","73327","United States","1","162477","10.1016/j.jbusres.2013.07.014","25","2014","0148-2963","Comparing employment interviews in Latin America with other countries","Journal of Business Research","bwl",\N
"162478","73327","Spain","3","162478","10.1016/j.jbusres.2013.07.013","27","2014","0148-2963","Expropriation risk and housing prices: Evidence from an emerging market","Journal of Business Research","bwl",\N
